OBJ_ID,A_RESTYPE,A_RESOBJID,Z_RESTYPE,Z_RESOBJID,LENGTH,LINE_NUMBER,PRODUCER_ID,ALARM_NUM,ALARM_TIME,ALARM_TIME_NEW
16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-55144,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00692,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00716,8,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-55169,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00693,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00776,54,36,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-55242,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00693,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00719,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00264,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-55291,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00691,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00717,75,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-55324,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00691,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00776,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-55373,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00691,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00776,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-55422,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00691,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00718,7,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1726D590-FD5A-48E9-8670-74A74BDDBE72-00384,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00784,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00468,20,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1726D590-FD5A-48E9-8670-74A74BDDBE72-00531,10101,DB8E4230-540E-48A0-B5F1-6985E9FA99EA-00036,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00774,56,24,1271E5FC-524C-41BF-BD38-F9154CEB6317-00125,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1726D590-FD5A-48E9-8670-74A74BDDBE72-00585,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00784,10101,1726D590-FD5A-48E9-8670-74A74BDDBE72-00514,11,24,1271E5FC-524C-41BF-BD38-F9154CEB6317-00125,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
17BD2FF0-F046-4893-9653-C930161D20A1-69431,10101,E422B527-6011-4AF6-8786-ED78865355EE-00003,10101,17BD2FF0-F046-4893-9653-C930161D20A1-69405,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
17BD2FF0-F046-4893-9653-C930161D20A1-70438,10102,5B4CFEB0-1AFF-4690-BE14-383A01B77354-37604,10102,E422B527-6011-4AF6-8786-ED78865355EE-00042,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,"[0, 0, 0, 0, 0, 0, 0, 1, 196, 170, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 24102780, 13758162, 1131108020, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 2678400, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 1147973762]"
189124C9-72B3-4AE2-BE97-C491F43609E5-75172,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00618,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00627,2,48,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
18AA6BA5-D2E3-4969-A771-61E68BA4AD85-07980,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00621,10101,18AA6BA5-D2E3-4969-A771-61E68BA4AD85-07834,9,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
18B9974B-54D7-46E0-A2A3-DEBAC1496A2B-19377,10101,80EAC5A2-5504-4666-8157-8AA03A4065D6-23108,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-62476,12,24,9DA924EA-D53E-40ED-A08A-F632CB0F29EB-00008,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1BFE2577-D765-4B17-8A5C-4319D6CA2E88-00029,10101,A7464B0A-B0FB-41C5-951A-FE17E41B7263-00001,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00691,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1BFE2577-D765-4B17-8A5C-4319D6CA2E88-00078,10101,A7464B0A-B0FB-41C5-951A-FE17E41B7263-00001,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00691,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1BFE2577-D765-4B17-8A5C-4319D6CA2E88-00127,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33782,10101,1BFE2577-D765-4B17-8A5C-4319D6CA2E88-00001,23,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00264,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1BFE2577-D765-4B17-8A5C-4319D6CA2E88-00176,10101,1BFE2577-D765-4B17-8A5C-4319D6CA2E88-00002,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-03550,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1EB1BE85-A11E-4FFD-9BF5-921531CC89D1-44453,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00581,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00208,4,48,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1FC1F716-69D4-46D4-9E02-33D15AD05DFC-00031,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00126,10101,E422B527-6011-4AF6-8786-ED78865355EE-00030,4,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1FC1F716-69D4-46D4-9E02-33D15AD05DFC-00056,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00126,10101,E422B527-6011-4AF6-8786-ED78865355EE-00030,4,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1FC1F716-69D4-46D4-9E02-33D15AD05DFC-00089,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00126,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00134,2,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1FC8E205-9134-4395-AC7B-E75067DEBC0C-03328,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00404,10101,1FC8E205-9134-4395-AC7B-E75067DEBC0C-03269,4,12,1271E5FC-524C-41BF-BD38-F9154CEB6317-00125,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1FC8E205-9134-4395-AC7B-E75067DEBC0C-03356,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00405,10101,1FC8E205-9134-4395-AC7B-E75067DEBC0C-03269,11,12,1271E5FC-524C-41BF-BD38-F9154CEB6317-00125,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-00674,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07544,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07544,0,48,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]"
1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-03099,10101,E422B527-6011-4AF6-8786-ED78865355EE-00007,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00013,16,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-03135,10101,E422B527-6011-4AF6-8786-ED78865355EE-00007,10101,1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-03060,55,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-04419,10101,CD75A163-7861-4820-99A2-12846B96CA95-00512,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00664,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-05241,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00028,10101,39E35D20-4BA4-4BEC-9AA2-9C0F56904390-00040,14,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-07862,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00697,10101,1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-05736,12,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-09149,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00576,10101,1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-05447,19,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00254,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-09455,10101,88D9D2DA-1AF7-4B20-A228-1D008EDC9FAD-43895,10101,1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-09199,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00254,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-10668,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00572,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00591,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-13499,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00678,10101,1FF9E07B-2B4B-434D-91E0-5EF3DEE3DC75-11843,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
210EA7F6-A56E-476F-80EC-E6B9198AB9A3-98372,10101,CD75A163-7861-4820-99A2-12846B96CA95-35791,10101,9BCFFB77-83BC-475D-B862-3DC3F1E72B38-23643,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
210EA7F6-A56E-476F-80EC-E6B9198AB9A3-98378,10101,BE1B974A-8C14-41EF-AD79-2CBC30EA01C9-03929,10101,12C7A245-AB7C-41B8-8ADD-99109AD5D42C-23123,11,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
210EA7F6-A56E-476F-80EC-E6B9198AB9A3-98601,10101,12C7A245-AB7C-41B8-8ADD-99109AD5D42C-23123,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00083,4,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
210EA7F6-A56E-476F-80EC-E6B9198AB9A3-98701,10101,12C7A245-AB7C-41B8-8ADD-99109AD5D42C-23123,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00096,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-00364,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00722,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00741,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-00413,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00722,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00741,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-00462,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00722,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00738,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-00511,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00722,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00738,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-00560,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00722,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00727,98,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-00609,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00724,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00734,10,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-00683,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-89204,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00744,12,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-00732,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-89204,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00744,12,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-00765,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-89204,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-89207,33,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-00814,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-89204,10101,CD75A163-7861-4820-99A2-12846B96CA95-34688,17,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-00863,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-89205,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00728,44,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-00912,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-89205,10101,CD75A163-7861-4820-99A2-12846B96CA95-34693,23,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-00945,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-89205,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00732,12,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-01043,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-89205,10101,CD75A163-7861-4820-99A2-12846B96CA95-34695,7,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-01076,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-89205,10101,CD75A163-7861-4820-99A2-12846B96CA95-34707,5,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-01158,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-89205,10101,CD75A163-7861-4820-99A2-12846B96CA95-34687,38,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-01436,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-89206,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00777,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-01485,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-89206,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00777,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-01534,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00727,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00731,30,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-01583,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00727,10101,CD75A163-7861-4820-99A2-12846B96CA95-34703,14,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-01632,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00727,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00726,72,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-01730,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00727,10101,CD75A163-7861-4820-99A2-12846B96CA95-34701,15,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-01779,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00727,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00730,24,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-01828,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00726,10101,CD75A163-7861-4820-99A2-12846B96CA95-34692,22,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-02024,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00726,10101,A21313DB-CBBA-4C56-B002-4274DFB41E91-74877,50,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-02073,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00729,10101,CD75A163-7861-4820-99A2-12846B96CA95-34700,8,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-02106,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00729,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-89205,49,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-02155,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00729,10101,CD75A163-7861-4820-99A2-12846B96CA95-34699,9,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-02188,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00729,10101,CD75A163-7861-4820-99A2-12846B96CA95-34697,11,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-02466,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00728,10101,CD75A163-7861-4820-99A2-12846B96CA95-34689,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-02515,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00728,10101,CD75A163-7861-4820-99A2-12846B96CA95-34690,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-02564,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00728,10101,CD75A163-7861-4820-99A2-12846B96CA95-34691,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-02662,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00732,10101,CD75A163-7861-4820-99A2-12846B96CA95-34694,14,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-02711,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00732,10101,CD75A163-7861-4820-99A2-12846B96CA95-34706,24,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-02760,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00732,10101,CD75A163-7861-4820-99A2-12846B96CA95-34695,9,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-02809,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00732,10101,DB8E4230-540E-48A0-B5F1-6985E9FA99EA-00036,60,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-02907,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00731,10101,CD75A163-7861-4820-99A2-12846B96CA95-34692,27,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-02956,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00731,10101,CD75A163-7861-4820-99A2-12846B96CA95-34698,36,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-03152,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00723,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00742,11,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-03185,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00723,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00738,6,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
2160EBEE-0173-480D-A763-C194503AA1CA-03218,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00723,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00777,24,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
