NE_OBJ_ID,NE_NAME,DEV_TYPE_NAME,PRODUCER_NAME,PRODUCER_ID,WORK_YEAR,DEV_TYPE,ALARM_NUM,ALARM_TIME
BC64CABD-BB55-4A54-BB0B-33B5887DC3EE-03584,永丰县沿陂变MatrixEdge2010,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1142, 0, 0, 0, 0]"
BC64CABD-BB55-4A54-BB0B-33B5887DC3EE-03583,永丰县桥南开闭所MatrixEdge2010,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2F840083-FE54-49E3-8AF3-AF53CC668531-00012,抱子石电厂ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 364535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-22869,01-3000-新干县调OSN3500,,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,2.0,10009.0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 5833893, 0, 0, 0, 0, 0, 0, 19, 261483, 0, 0, 0]"
2F840083-FE54-49E3-8AF3-AF53CC668531-05818,BaoZiShiDC__62SMC_A127,,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,2.0,11005.0,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0]","[0, 0, 0, 547869, 183572, 0, 0, 0, 95, 106963, 0, 590209, 0, 392070, 0]"
7EDFDAF0-FB21-40F8-81FB-10240164B66D-01564,麻丘变SM1662,,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,,,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 170338, 2411976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2F840083-FE54-49E3-8AF3-AF53CC668531-06414,44881-横溪（陆辉）光伏,,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,2.0,10014.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 578181, 0, 0, 0, 0, 0]"
BC64CABD-BB55-4A54-BB0B-33B5887DC3EE-07357,饶丰晶科光伏ME2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16205.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 4251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
443ECD42-8150-4B8C-BDC2-FB3C851691C3-04172,众埠光伏ME2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,5.0,16202.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 722, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-02475,修水中心变ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
59E5119F-76E5-48F8-8017-D2406466B47D-43864,下坊水电厂ne1662smc,光传输设备,阿尔卡特,9538F88D-D430-4925-AA37-CF18B37A2879-71135,7.0,11005.0,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 15804, 0, 0, 0, 115335, 625, 0, 0, 0, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-27825,220KV瑞金3080,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 699604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-27826,崇义变1*,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1384182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-27830,庄子3050,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 932131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-27827,220KV九洲3080,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 780574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-27828,220KV横田3050,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 779963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-27829,老楼,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 781637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
A2373521-D75E-4F32-A42E-F1AD95F8440F-20738,用户西气东输Metro1000,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,7.0,10004.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 5875239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-27825,瑞金变MatrixEdge3080,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 699604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-12618,瓜畲变 Edge 6500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,15.0,11802.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-03405,拿山变 Edge 6500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,8.0,11802.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 4257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-17010,东新变 Edge 6500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,15.0,11802.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 4277, 0, 0, 0, 0, 172834, 0, 0, 0, 0, 0]"
E029CA85-2D73-4C56-BA8D-9BE00C4C854E-04362,百乐变 Edge 6500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,6.0,11802.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 4270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EC13B12B-12EB-452C-8ECD-A252469007A2-10754,丰城电厂Edge 6500,,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,10.0,11802.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
97A07390-4F22-4988-9A7D-8E81F4DD950F-00023,赣州变Edge 6500-02,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,15.0,11802.0,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 4263, 0, 0, 691331, 0, 0, 0, 0, 0, 0, 0]"
296F8A44-7EE8-4F6A-8ECE-B2815E6DF50F-00041,大台变Edge 6500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,15.0,11802.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 4264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
292F6D6B-1610-46FA-B5AA-F433115981B1-01008,梦山变Edge 6500-02,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,15.0,11802.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 4254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-16543,前湖变 Edge 6500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,15.0,11802.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 4271, 0, 0, 0, 0, 172833, 0, 0, 0, 0, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-14663,梦山变 Edge 6500-01,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,15.0,11802.0,"[0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 90252, 9937912, 0, 0, 0, 172833, 0, 0, 0, 0, 0]"
168D554F-CEBC-4FB4-8DF9-8CCA5E571780-01734,220KV虎岗3080,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 222477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
168D554F-CEBC-4FB4-8DF9-8CCA5E571780-01734,虎岗变MatrixEdge3080,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 222477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-26251,设计院OptiX Metro 1000V3,光传输设备,华为,D5728866-99D4-4C22-B3C2-CCFD362CCAB3-01634,11.0,10004.0,"[0, 0, 0, 0, 0, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 2125162, 0, 27452, 544260, 804035, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-10434,赣县三溪MatrixEdge2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-08547,进贤变 Edge 6500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,15.0,11802.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-06400,赣州变 Edge 6500-01,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,15.0,11802.0,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3830, 0, 0, 691331, 0, 0, 0, 0, 0, 0, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-19729,赤田变 Edge 6500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,15.0,11802.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-20240,上栗变 Edge 6500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,15.0,11802.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
227DF4CE-7EDD-4C17-B72F-17E5C8C3F5C5-22295,罗坊变Edge 6500-02,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,15.0,11802.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 4283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-27828,横田变MatrixEdge3050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 779963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-27827,九州变MatrixEdge3080,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 780574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-27830,庄子变MatrixEdge3050,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 932131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-27829,老楼MatrixEdge3050,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 781637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
31F9C376-CBE8-407D-8648-FE1F1F201C1E-27826,崇义变MatrixEdge2050,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1384182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-15376,黄柏110kV变,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
14AEDBF8-321B-4D68-8A13-67CF28762A60-87219,500kV抚州变OMS1664-4,光传输设备,马可尼,E86AE098-9A77-4D71-874B-A33240A9616F-00073,3.0,10405.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0926A80F-050B-40BD-A181-A62A57C5C7C2-08425,横岗变ME2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-19550,老楼,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16204.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1939579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-19547,崇义变1*,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16202.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 6066463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-19549,220KV横田3050,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16204.0,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 5462879, 0, 0, 0, 0, 4029657, 0, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-19551,庄子3050,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16204.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 5615053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-19548,220KV九洲3080,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16201.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 11181703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-19546,220KV瑞金3080,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16201.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 6070308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-19554,220KV潭东3080,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16201.0,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 974591, 0, 0, 0, 338, 0, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-19552,220KV虎岗3080,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16201.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 811880, 0, 0, 0, 0, 0, 0, 0, 1362, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-19555,4444444444444,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16204.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3530437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-19553,220KV燕丰3080,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16201.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 996753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34388FE8-3DD7-4417-91FF-B1E19A527063-20618,H04-32楼电源机房/整流电源/艾默生电源,电源设备,艾默生,5F28518F-CD2D-445F-924F-2E4D3347A1B3-00110,3.0,50111.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
14AEDBF8-321B-4D68-8A13-67CF28762A60-87218,500kV红都变OMS1664-4,光传输设备,马可尼,E86AE098-9A77-4D71-874B-A33240A9616F-00073,3.0,10405.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-19552,220kV虎岗3080,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16201.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 811880, 0, 0, 0, 0, 0, 0, 0, 1362, 0, 0]"
0926A80F-050B-40BD-A181-A62A57C5C7C2-08426,马背嘴变ME2010,光传输设备,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16205.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-19555,220kV虎岗变3080,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16204.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3530437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-19554,220kV潭东3080,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16201.0,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 974591, 0, 0, 0, 338, 0, 0, 0, 0, 0, 0]"
D047EF7C-27E5-4EB2-B1F8-B1C2C1FA8CE6-32481,220KV嘉定3080,,和记奥普泰,DF6CE9D8-2D25-4563-945D-1D62628E69FC-00499,2.0,16201.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 111804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1EF923EB-BA91-4B3B-8F6F-4348298BF50B-00037,500kV马回岭变OMS1664-4,光传输设备,马可尼,E86AE098-9A77-4D71-874B-A33240A9616F-00073,5.0,10405.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1EF923EB-BA91-4B3B-8F6F-4348298BF50B-00036,500kV永修变OMS1664-4,光传输设备,马可尼,E86AE098-9A77-4D71-874B-A33240A9616F-00073,9.0,10405.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1EF923EB-BA91-4B3B-8F6F-4348298BF50B-00021,500kV乐平变OMS1664-4,光传输设备,马可尼,E86AE098-9A77-4D71-874B-A33240A9616F-00073,7.0,10405.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
634BE550-E40F-489C-B54E-7640597AD1CF-71737,洪屏水电站OMS1664:4,光传输设备,马可尼,E86AE098-9A77-4D71-874B-A33240A9616F-00073,,10405.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1EF923EB-BA91-4B3B-8F6F-4348298BF50B-00011,500kV永修变OM3500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1EF923EB-BA91-4B3B-8F6F-4348298BF50B-00032,鲁溪通信站OM3500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1EF923EB-BA91-4B3B-8F6F-4348298BF50B-00007,500kV梦山变OM3500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
BB2A3E28-A7DC-49DF-9D42-09D83D4CA884-00003,江西省调OMS1664-4,光传输设备,马可尼,E86AE098-9A77-4D71-874B-A33240A9616F-00073,7.0,10405.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1EF923EB-BA91-4B3B-8F6F-4348298BF50B-00025,500kV罗坊变OM3500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1EF923EB-BA91-4B3B-8F6F-4348298BF50B-00020,500kV南昌变OM3500,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1EF923EB-BA91-4B3B-8F6F-4348298BF50B-00033,江西省调OM4150,光传输设备,北电,4B5153E8-0421-4A16-BBA2-907E8EFD8702-00002,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
