OBJ_ID,A_RESTYPE,A_RESOBJID,Z_RESTYPE,Z_RESOBJID,LENGTH,LINE_NUMBER,PRODUCER_ID,ALARM_NUM,ALARM_TIME,ALARM_TIME_NEW,NAME,FIBER_TYPE,LINE_NUMBER_USED
4122138C-3542-44F4-A013-2D1965B552F1-02054,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00602,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00616,9,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(110kV前途变～前途微波站)12芯普通光缆光缆段FG0092,3,12
4122138C-3542-44F4-A013-2D1965B552F1-02079,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00572,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00588,12,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(220kV临川变～110kV金巢变)12芯普通光缆光缆段FG0093,3,12
4122138C-3542-44F4-A013-2D1965B552F1-02154,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00585,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00586,7,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(110kV抚北变～110kV二仙桥变)12芯普通光缆光缆段FG0095,3,10
4122138C-3542-44F4-A013-2D1965B552F1-02179,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00572,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00589,7,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(220kV临川变～110kV上顿渡变)12芯普通光缆光缆段FG0096,3,10
4122138C-3542-44F4-A013-2D1965B552F1-02204,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00572,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00589,5,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(220kV临川变～110kV上顿渡变)12芯普通光缆光缆段FG0097,3,0
4122138C-3542-44F4-A013-2D1965B552F1-02229,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00614,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00611,2,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(荆公路生活区～老大楼办公区)12芯普通光缆光缆段FG0098,3,4
4122138C-3542-44F4-A013-2D1965B552F1-02254,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00611,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00613,3,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(老大楼办公区～羊城路生活区)12芯普通光缆光缆段FG0099,3,12
4122138C-3542-44F4-A013-2D1965B552F1-02279,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00613,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00586,2,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(羊城路生活区～110kV二仙桥变)12芯普通光缆光缆段FG0100,3,12
4122138C-3542-44F4-A013-2D1965B552F1-02329,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00572,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00587,6,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(220kV临川变～110kV玉茗变)12芯普通光缆光缆段FG0101,3,0
4122138C-3542-44F4-A013-2D1965B552F1-02354,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00587,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00612,1,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(110kV玉茗变～十亩地办公区)24芯普通光缆光缆段FG0102,3,21
4122138C-3542-44F4-A013-2D1965B552F1-02403,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00612,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00588,3,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(十亩地办公区～110kV金巢变)24芯普通光缆光缆段FG0103,3,20
4122138C-3542-44F4-A013-2D1965B552F1-02452,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00588,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00591,3,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(110kV金巢变～110kV钟岭变)12芯普通光缆光缆段FG0104,3,8
4122138C-3542-44F4-A013-2D1965B552F1-02477,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00612,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00587,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,,,(十亩地办公区～110kV玉茗变)24芯普通光缆光缆段FG0105,3,22
4122138C-3542-44F4-A013-2D1965B552F1-02551,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00219,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00586,3,48,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00264,,,,(10kV曾家园～110kV二仙桥变)48芯普通光缆光缆段FG0107,3,44
4122138C-3542-44F4-A013-2D1965B552F1-02648,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00611,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00613,2,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(老大楼办公区～羊城路生活区)48芯普通光缆光缆段FG0108,3,42
4122138C-3542-44F4-A013-2D1965B552F1-02745,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00613,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00586,3,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(羊城路生活区～110kV二仙桥变)48芯普通光缆光缆段FG0109,3,42
4122138C-3542-44F4-A013-2D1965B552F1-02939,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,0,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(抚州供电公司～抚州供电公司)48芯普通光缆光缆段FG0110,3,48
4122138C-3542-44F4-A013-2D1965B552F1-03036,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,0,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(抚州供电公司～抚州供电公司)48芯普通光缆光缆段FG0111,3,48
4122138C-3542-44F4-A013-2D1965B552F1-03133,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,0,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(抚州供电公司～抚州供电公司)48芯普通光缆光缆段FG0112,3,48
4122138C-3542-44F4-A013-2D1965B552F1-03230,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,0,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(抚州供电公司～抚州供电公司)48芯普通光缆光缆段FG0113,3,48
4122138C-3542-44F4-A013-2D1965B552F1-03327,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,0,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(抚州供电公司～抚州供电公司)48芯普通光缆光缆段FG0114,3,48
4122138C-3542-44F4-A013-2D1965B552F1-03424,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,0,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(抚州供电公司～抚州供电公司)48芯普通光缆光缆段FG0039,3,48
4122138C-3542-44F4-A013-2D1965B552F1-03521,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,0,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(抚州供电公司～抚州供电公司)48芯普通光缆光缆段FG0040,3,14
4122138C-3542-44F4-A013-2D1965B552F1-03618,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,0,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(抚州供电公司～抚州供电公司)48芯普通光缆光缆段FG0041,3,44
4122138C-3542-44F4-A013-2D1965B552F1-03715,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,0,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(抚州供电公司～抚州供电公司)48芯普通光缆光缆段FG0042,3,48
4122138C-3542-44F4-A013-2D1965B552F1-03812,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,0,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(抚州供电公司～抚州供电公司)48芯普通光缆光缆段FG0043,3,48
4122138C-3542-44F4-A013-2D1965B552F1-03909,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,0,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(抚州供电公司～抚州供电公司)48芯普通光缆光缆段FG0044,3,48
4122138C-3542-44F4-A013-2D1965B552F1-04006,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,0,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(抚州供电公司～抚州供电公司)24芯普通光缆光缆段FG0308,3,24
4122138C-3542-44F4-A013-2D1965B552F1-04055,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,0,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(抚州供电公司～抚州供电公司)24芯普通光缆光缆段FG0309,3,24
4122138C-3542-44F4-A013-2D1965B552F1-04104,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07544,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07547,0,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(H01-15楼通信大机房～H04-15楼信息自动化小机房)48芯普通光缆光缆段FG0301,3,48
4122138C-3542-44F4-A013-2D1965B552F1-04153,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07544,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07546,0,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(H01-15楼通信大机房～H03-15楼信息自动化大机房)24芯普通光缆光缆段FG0300,3,0
4122138C-3542-44F4-A013-2D1965B552F1-04202,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07544,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07547,0,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(H01-15楼通信大机房～H04-15楼信息自动化小机房)24芯普通光缆光缆段FG0302,3,0
4122138C-3542-44F4-A013-2D1965B552F1-04251,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00219,1,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(抚州供电公司～10kV曾家园)48芯普通光缆光缆段FG0306,3,46
4122138C-3542-44F4-A013-2D1965B552F1-04300,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00588,5,48,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(抚州供电公司～110kV金巢变)48芯普通光缆光缆段FG0075,3,46
4122138C-3542-44F4-A013-2D1965B552F1-04349,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00612,3,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(抚州供电公司～十亩地办公区)24芯普通光缆光缆段FG0076,3,20
4122138C-3542-44F4-A013-2D1965B552F1-04398,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07544,10102,101CB072-50EF-41AE-9BFE-29DF41420FCD-51105,0,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(H01-15楼通信大机房～H0400-4楼安防室)12芯普通光缆光缆段FG0077,3,0
4122138C-3542-44F4-A013-2D1965B552F1-04423,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07544,10102,101CB072-50EF-41AE-9BFE-29DF41420FCD-51256,0,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(H01-15楼通信大机房～H5-15楼有线电视室)12芯普通光缆光缆段FG0078,3,0
4122138C-3542-44F4-A013-2D1965B552F1-04448,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07544,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07546,0,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(H01-15楼通信大机房～H03-15楼信息自动化大机房)24芯普通光缆光缆段FG0299,3,0
4122138C-3542-44F4-A013-2D1965B552F1-04497,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00614,2,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(抚州供电公司～荆公路生活区)12芯普通光缆光缆段FG0080,3,4
4122138C-3542-44F4-A013-2D1965B552F1-04522,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07544,10102,101CB072-50EF-41AE-9BFE-29DF41420FCD-51347,0,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(H01-15楼通信大机房～H1700-17楼应急指挥中心)12芯普通光缆光缆段FG0081,3,0
4122138C-3542-44F4-A013-2D1965B552F1-04547,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07544,10102,101CB072-50EF-41AE-9BFE-29DF41420FCD-51470,0,36,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(H01-15楼通信大机房～H0800-8楼信息机房)36芯普通光缆光缆段FG0082,3,0
4122138C-3542-44F4-A013-2D1965B552F1-04645,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00588,5,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(抚州供电公司～110kV金巢变)24芯普通光缆光缆段FG0083,3,21
4122138C-3542-44F4-A013-2D1965B552F1-04694,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07544,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07545,0,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(H01-15楼通信大机房～H02-15楼通信小机房)12芯普通光缆光缆段FG0297,3,4
4122138C-3542-44F4-A013-2D1965B552F1-04744,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07544,10102,101CB072-50EF-41AE-9BFE-29DF41420FCD-51551,0,12,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(H01-15楼通信大机房～H01-9楼会议室)12芯普通光缆光缆段FG0051,3,0
4122138C-3542-44F4-A013-2D1965B552F1-04844,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07544,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07546,0,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(H01-15楼通信大机房～H03-15楼信息自动化大机房)24芯普通光缆光缆段FG0298,3,0
4122138C-3542-44F4-A013-2D1965B552F1-04893,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07544,10102,16C61CAA-CCAC-4D72-B155-0BB82FDF8E13-07545,0,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,"[0, 0, 0, 0, 0, 0, 0, 0, 144, 144, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 11169636, 958472716, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 951325552]",(H01-15楼通信大机房～H02-15楼通信小机房)24芯普通光缆光缆段FG0296,3,18
4122138C-3542-44F4-A013-2D1965B552F1-04942,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00571,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00586,3,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(抚州供电公司～110kV二仙桥变)24芯普通光缆光缆段FG0054,3,22
4122138C-3542-44F4-A013-2D1965B552F1-04991,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00604,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00135,6,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(110kV池溪变～汇得能)24芯普通光缆光缆段FG0055,3,24
4122138C-3542-44F4-A013-2D1965B552F1-05040,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00572,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00136,4,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(220kV临川变～临川公司)24芯普通光缆光缆段FG0056,3,24
4122138C-3542-44F4-A013-2D1965B552F1-05285,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00140,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00141,4,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(进贤公司～35kV进贤城郊变)24芯普通光缆光缆段FG0058,3,24
4122138C-3542-44F4-A013-2D1965B552F1-05334,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00141,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00142,1,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(35kV进贤城郊变～35kV进贤县城变)24芯普通光缆光缆段FG0059,3,22
4122138C-3542-44F4-A013-2D1965B552F1-05383,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00140,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00143,15,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(进贤公司～35kV下埠变)24芯普通光缆光缆段FG0060,3,0
4122138C-3542-44F4-A013-2D1965B552F1-05432,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00145,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00144,21,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(35kV门坊变～35kV钟陵变)24芯ADSS光缆段FG0061,2,0
4122138C-3542-44F4-A013-2D1965B552F1-05530,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00140,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00146,6,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(进贤公司～35kV茅岗变)24芯普通光缆光缆段FG0063,3,24
4122138C-3542-44F4-A013-2D1965B552F1-05579,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00145,10101,ABBCE1DA-52C4-4D51-83B7-9E88DFAC691A-00147,15,24,744374CC-39B8-4C41-AAF8-82FC658B8ED5-00070,,,,(35kV门坊变～35kV三里变)24芯ADSS光缆段FG0064,2,24
